,orgA_id,orgB_id,ks,pval,orgA_label,orgB_label,correct
742,77824301fdc0ecc7a7920d327612e967768c585a9a687a5f830ab2c572ef375e,091dd46487eb1852205ccb85e692aee074fcb9b6cdcb393ef48b419c15474b84,0.7362557739335205,2.3103270193148736e-78,2,10,False
1476,f693b06b5f6ea9867c3f271f46ad951585cc4b61e78b0608a7e842ee176335be,01c18f7319e372ba2c7d0d7fd13768f9fcf96fbd3d618fd26dba91e4f2bdbdb4,0.7407541430669184,8.19028830106872e-56,17,0,False
270,ac2cdc3e099d9657985d935346ae5d7db86f3ad01ba27951e2c619ce7fc764fb,d4006e3345fdac5b03d3ac4737ffcf9f42e822bedab4168b91836148bba3aef0,0.745945945945946,1.0215227507999019e-18,15,8,False
1410,f693b06b5f6ea9867c3f271f46ad951585cc4b61e78b0608a7e842ee176335be,5389646ea08918451bdc1763a116fe00b1f1f19e32ea1840595e4f31f0bc57ad,0.7508855658076148,5.92514713070649e-59,17,1,False
1877,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,6dd8f7bf1b910097e55682df69a4c9432193c8386b216b9297ab7ced0f13da8e,0.7557611438183347,3.392775315240915e-61,0,11,False
1944,5f8544bbff1ca93fa34833619f07db0bd9325ddd38a0997c6d395d5ba6cac4df,2f27773944b2d3582c3a081081423a4c91c7f63741845274ecc2e87012ecd99d,0.7580764488286067,1.2298122216459922e-17,7,2,False
782,175d885203a019baa12ff49533e3f8e38ed553d2f1f04d4d73bbab70fc822776,d4006e3345fdac5b03d3ac4737ffcf9f42e822bedab4168b91836148bba3aef0,0.7713821416353062,1.5130830783288885e-22,9,8,False
1876,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,biobio,0.7756873489935003,9.596622704327709e-252,0,-1,False
1842,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,FinancialXpress,0.7757783269909867,1.4930563538369657e-237,0,-1,False
1822,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,anadoluagency,0.7757822029264554,4.797897543390799e-237,0,-1,False
1792,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,guardian,0.7757835348193219,7.083571182677529e-237,0,-1,False
1923,5f8544bbff1ca93fa34833619f07db0bd9325ddd38a0997c6d395d5ba6cac4df,cd01533ae6ad0a6ac3a6c7d66aaa89b2776a0541be24352e1e421c3bfcf6b467,0.7758116883116883,5.913282774902745e-19,7,12,False
1811,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,lajornadaonline,0.7758230235798822,3.3579436745440653e-246,0,-1,False
1886,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,RoyaTV,0.7758235836100342,3.7241856609229896e-232,0,-1,False
1874,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,PTTVOnlineNews,0.775846398269687,9.504170664553439e-245,0,-1,False
1871,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,ATBDigital,0.7758530650999941,7.132746978103016e-229,0,-1,False
1855,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,manoramanews,0.775853724652725,7.697766576194967e-229,0,-1,False
1917,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,UltimaHoracom,0.7758570767900589,2.2544248667201323e-228,0,-1,False
1818,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,TheQuint,0.7758707012990687,6.997806633872657e-227,0,-1,False
1857,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,FabrizioRomano,0.7758859144283373,3.191168144853148e-225,0,-1,False
1863,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,YinonMagal,0.7758919762292638,1.3635871186688568e-224,0,-1,False
1826,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,IrnaEnglish,0.7759108601457376,1.2488286356445398e-222,0,-1,False
1809,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,TRTArabi,0.7759212825773117,3.152939831579328e-240,0,-1,False
1847,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,bbcpersian,0.7759419820111823,2.004341636480539e-219,0,-1,False
1881,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,nexta_tv,0.7759432129334262,2.5426686495483716e-219,0,-1,False
1833,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,tengrinewskz,0.7759466952711733,9.503351080439614e-239,0,-1,False
1824,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,ndtv,0.7759552734643549,3.0260738323926397e-238,0,-1,False
1873,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,afpfr,0.7759573806630302,6.803280968385478e-218,0,-1,False
1901,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,Republic_Bharat,0.7759611391050392,2.426021281873146e-251,0,-1,False
1808,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,correodelsurcom,0.7759628357366352,2.250747104582084e-217,0,-1,False
1835,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,UKRINFORM,0.7759666048485904,2.400311215807133e-251,0,-1,False
1793,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,VOAfarsi,0.7759952298244833,5.110286222362674e-236,0,-1,False
1804,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,v_alalamnews,0.7760099339543862,7.947562044988763e-213,0,-1,False
1872,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,SCMPNews,0.7760099339543862,7.947562044988763e-213,0,-1,False
1823,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,clashreport,0.7760344847431485,1.3732826021328538e-210,0,-1,False
1797,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,trtworld,0.7760644103210594,3.615076617369488e-232,0,-1,False
1912,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,kairalinews,0.7760778516876078,1.9675337250961008e-231,0,-1,False
1852,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,the_hindu,0.7760970786485886,2.3112202047099044e-253,0,-1,False
1749,b88a62af2a90360538840b46d759e122d306bb051b9d8740ab02c266459a96dc,6dd8f7bf1b910097e55682df69a4c9432193c8386b216b9297ab7ced0f13da8e,0.7760992251207974,1.0044580592692799e-86,5,11,False
1892,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,LANACION,0.7761098877111435,9.864776785203237e-230,0,-1,False
1859,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,yonhapcn,0.7761691097333596,4.054638786561936e-199,0,-1,False
1831,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,globalnews,0.7761833698642914,5.431893931929458e-198,0,-1,False
1882,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,ME_Observer_,0.7761875604410557,1.5868182886752956e-236,0,-1,False
1891,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,agerpres,0.7761981107333897,3.573697379355725e-236,0,-1,False
1878,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,_IPNoticias,0.7761983761106415,8.004663575974188e-197,0,-1,False
1844,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,MeghUpdates,0.7762061775687339,3.3710951002301924e-196,0,-1,False
1911,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,manniefabian,0.7762101563644055,6.990818016590962e-196,0,-1,False
1832,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,nytimes,0.7762308741099834,6.132649957772971e-235,0,-1,False
1840,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,PDChina,0.7762351904269564,5.2712634081833416e-194,0,-1,False
1879,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,AJEnglish,0.77623895982939,1.1836346436606911e-234,0,-1,False
1896,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,telesurenglish,0.776239567154244,1.230695319805529e-193,0,-1,False
1895,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,espectadorccs,0.7762606639427134,4.057848329163961e-222,0,-1,False
1905,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,A3Noticias,0.7762620390880276,3.929610958335117e-240,0,-1,False
1902,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,MothershipSG,0.7762920911999113,7.537900353547837e-190,0,-1,False
1867,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,sportsru,0.7763079717686238,1.1038521127653391e-188,0,-1,False
1887,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,Gazzetta_it,0.776318975955717,6.047389181461188e-188,0,-1,False
1918,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,CGTNOfficial,0.7763297257830479,7.900014341588819e-219,0,-1,False
1853,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,elcomerciocom,0.7763535365540883,1.286267877684894e-230,0,-1,False
1843,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,akipress,0.7763603816188287,4.523806569672924e-185,0,-1,False
1854,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,gulf_news,0.776398013776278,5.061277600696777e-229,0,-1,False
1846,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,Sota_Vision,0.776414045641797,1.53839421292592e-181,0,-1,False
1800,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,OANN,0.7764286823941943,1.2979377255281786e-180,0,-1,False
1861,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,WAMNEWS_ENG,0.7764677160594294,3.76688367604366e-178,0,-1,False
1883,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,SkyNews,0.7764960070122695,4.563729216682542e-253,0,-1,False
1916,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,News18Urdu,0.776599855107462,2.2331935932993393e-170,0,-1,False
1845,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,agenciabrasil,0.7766221295508793,4.223168761727135e-169,0,-1,False
1909,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,staronline,0.7766247848173659,3.5441484917337246e-253,0,-1,False
1813,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,cubadebatecu,0.776669826768939,1.5160952274444336e-166,0,-1,False
1899,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,GeneralMCNews,0.776682461699468,6.098601274017418e-166,0,-1,False
1884,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,scroll_in,0.776710187912577,1.0431930550678546e-243,0,-1,False
1827,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,Tasnimnews_EN,0.7767361641075735,4.7282140333887224e-163,0,-1,False
1900,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,anatoliisharii,0.7767504405082074,2.2394265866925564e-162,0,-1,False
1907,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,PressTV,0.7767519380589631,8.798967874338677e-218,0,-1,False
1868,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,YosephHaddad,0.776765083440308,1.3034005838632478e-161,0,-1,False
1888,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,El_Universal_Mx,0.776781524650563,4.890597878218113e-252,0,-1,False
1914,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,kazinform_eng,0.7768276180732038,1.492241275787195e-158,0,-1,False
1897,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,MoscowTimes,0.7768276180732038,1.492241275787195e-158,0,-1,False
1903,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,danielamram3,0.7768443239987955,9.15049317020133e-158,0,-1,False
1889,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,business,0.7768680308966918,1.4358198881739942e-256,0,-1,False
1836,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,TheAstanaTimes,0.7768791496095497,3.6679212047807605e-156,0,-1,False
1890,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,YotYotam,0.7769159970264434,1.6595760102135773e-154,0,-1,False
1821,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,ESPNFC,0.7769352347426273,1.209719620065131e-153,0,-1,False
1906,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,CBCNews,0.7769550475773817,9.71637435869432e-153,0,-1,False
1893,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,ChannelNewsInd1,0.7770182068017863,5.105283300696176e-150,0,-1,False
1825,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,ZelenskyyUa,0.7772077375946174,4.047334879556575e-185,0,-1,False
1910,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,clarincom,0.7772294973737867,9.131776646355123e-248,0,-1,False
1849,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,kyodo_english,0.7773066548687723,1.6740713957327942e-202,0,-1,False
1805,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,crypto,0.7773438601438037,1.578025161679481e-137,0,-1,False
526,eb5b6b5313be4c22e7ecc2c1a87f55d40b803c2a6548a7030089b37b04b1df6c,d4006e3345fdac5b03d3ac4737ffcf9f42e822bedab4168b91836148bba3aef0,0.777493010251631,2.1136068226136305e-23,4,8,False
1908,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,TurkinformMedya,0.7775705404112865,4.640526194693418e-130,0,-1,False
1819,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,cnnbrk,0.7775705404112865,4.640526194693418e-130,0,-1,False
1850,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,grupoeldeber,0.7776815998894823,2.4665747527230333e-243,0,-1,False
1858,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,globeandmail,0.7777335902362282,9.833489896455269e-248,0,-1,False
1812,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,minuto30com,0.7778595621487635,1.37323250521131e-189,0,-1,False
1894,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,091dd46487eb1852205ccb85e692aee074fcb9b6cdcb393ef48b419c15474b84,0.7779005524861878,2.3849306304916357e-76,0,10,False
1820,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,MehrnewsCom,0.7779233807762242,4.576660915344633e-120,0,-1,False
1848,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,Javanmardi75,0.7779233807762242,4.576660915344633e-120,0,-1,False
1885,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,tassagency_en,0.7779844262822575,1.8746492884607925e-118,0,-1,False
1838,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,MiddleEastEye,0.7780519320892911,5.852713685608237e-246,0,-1,False
1865,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,euroradio,0.778303543893053,7.448467599659696e-206,0,-1,False
1862,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,eldiario,0.7786673284464719,9.775098351522192e-250,0,-1,False
1828,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,WatcherGuru,0.778723942948772,2.0816894307790018e-102,0,-1,False
1798,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,beholdisrael,0.7790846595724644,3.789836869044493e-96,0,-1,False
1814,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,aya_velazquez,0.7790846595724644,3.789836869044493e-96,0,-1,False
1856,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,pagina12,0.7793950453746846,2.3202951029496377e-247,0,-1,False
1851,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,RTErdogan,0.7795398871019278,2.511216718071219e-89,0,-1,False
870,175d885203a019baa12ff49533e3f8e38ed553d2f1f04d4d73bbab70fc822776,091dd46487eb1852205ccb85e692aee074fcb9b6cdcb393ef48b419c15474b84,0.7795999720260158,1.5282136572943273e-94,9,10,False
1830,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,dpa,0.7797193451386568,6.609855630295202e-87,0,-1,False
1915,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,ZelenskaUA,0.7797193451386568,6.609855630295202e-87,0,-1,False
1802,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,CanalRed_TV,0.7797491896487593,6.476072788616262e-131,0,-1,False
1841,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,NHKWORLD_News,0.7799159761932547,1.7160222168097815e-84,0,-1,False
341,ac2cdc3e099d9657985d935346ae5d7db86f3ad01ba27951e2c619ce7fc764fb,6dd8f7bf1b910097e55682df69a4c9432193c8386b216b9297ab7ced0f13da8e,0.7803320561941252,9.161330169469077e-58,15,11,False
1875,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,KyivIndependent,0.78050180310494,5.838958617422935e-232,0,-1,False
1869,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,Vahid,0.7829456634334683,2.8678439493122597e-97,0,-1,False
1919,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,c677237cedd54f37e261f59f3c6a55608f227b6134882145de684c90dd880b1d,0.7874595294625513,3.565767998481453e-56,0,17,False
1166,48df027908f4ae0c29f2674858618703e8df42fca4b298c62699b737bcb319bc,d4006e3345fdac5b03d3ac4737ffcf9f42e822bedab4168b91836148bba3aef0,0.7882709465962594,1.8890731444222557e-24,1,8,False
1864,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,alaraby_ar,0.7883332050986125,5.925836685295481e-256,0,-1,False
614,eb5b6b5313be4c22e7ecc2c1a87f55d40b803c2a6548a7030089b37b04b1df6c,091dd46487eb1852205ccb85e692aee074fcb9b6cdcb393ef48b419c15474b84,0.7887106701642804,1.4481572767925396e-104,4,10,False
767,77824301fdc0ecc7a7920d327612e967768c585a9a687a5f830ab2c572ef375e,c677237cedd54f37e261f59f3c6a55608f227b6134882145de684c90dd880b1d,0.7900406209197737,1.8587792605644457e-63,2,17,False
1837,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,NOELreports,0.7935185916992028,3.136147564842678e-248,0,-1,False
383,ac2cdc3e099d9657985d935346ae5d7db86f3ad01ba27951e2c619ce7fc764fb,c677237cedd54f37e261f59f3c6a55608f227b6134882145de684c90dd880b1d,0.7958702064896755,2.2826153202586614e-51,15,17,False
358,ac2cdc3e099d9657985d935346ae5d7db86f3ad01ba27951e2c619ce7fc764fb,091dd46487eb1852205ccb85e692aee074fcb9b6cdcb393ef48b419c15474b84,0.8001227747084101,5.933131006040568e-70,15,10,False
910,48b8e55428ffcd743a5ed414af8fc20035b84f9180cce21e6fd9a4f8c86ff6bd,d4006e3345fdac5b03d3ac4737ffcf9f42e822bedab4168b91836148bba3aef0,0.8003500092107687,2.0780021353258028e-25,3,8,False
398,cac7b79b7eca7236f513ac494ee2190c32aa9e69c323a27d7c9474cf730a356a,d4006e3345fdac5b03d3ac4737ffcf9f42e822bedab4168b91836148bba3aef0,0.8003671118425216,2.5580507421367864e-25,12,8,False
1810,8bf53858625f7b97637fedab91a8bdfa65770596ebcda95665e7f4bf3739350e,UzDailycom,0.8032967298469419,2.83034598017203e-227,0,-1,False
1931,5f8544bbff1ca93fa34833619f07db0bd9325ddd38a0997c6d395d5ba6cac4df,175d885203a019baa12ff49533e3f8e38ed553d2f1f04d4d73bbab70fc822776,0.8083969465648855,7.302397880398994e-21,7,9,False
1038,5a5acda11072c0d5b9abc18dd476c56bac52e0ef712bcaf0b14263456f5463fc,d4006e3345fdac5b03d3ac4737ffcf9f42e822bedab4168b91836148bba3aef0,0.8090449253239951,4.5284248577515845e-26,0,8,False
486,cac7b79b7eca7236f513ac494ee2190c32aa9e69c323a27d7c9474cf730a356a,091dd46487eb1852205ccb85e692aee074fcb9b6cdcb393ef48b419c15474b84,0.8120382470531914,2.178894464260248e-114,12,10,False
2050,2af1863322e5ff7bca144acc446f41a60f9f4b0806773298d4789d9d0f8f5bff,5389646ea08918451bdc1763a116fe00b1f1f19e32ea1840595e4f31f0bc57ad,0.8165534045266785,5.737685285844312e-81,11,1,False
1254,48df027908f4ae0c29f2674858618703e8df42fca4b298c62699b737bcb319bc,091dd46487eb1852205ccb85e692aee074fcb9b6cdcb393ef48b419c15474b84,0.8182059885461478,3.117675886568925e-119,1,10,False
1678,b88a62af2a90360538840b46d759e122d306bb051b9d8740ab02c266459a96dc,d4006e3345fdac5b03d3ac4737ffcf9f42e822bedab4168b91836148bba3aef0,0.8238621114678488,1.1965613321594907e-27,5,8,False
1929,5f8544bbff1ca93fa34833619f07db0bd9325ddd38a0997c6d395d5ba6cac4df,d688c15b16c89a5f89783fbb4f8cd95d4e46be67e46a17af6ac55f14eca3198a,0.8241011984021305,2.5780000461225954e-22,7,4,False
2032,5f8544bbff1ca93fa34833619f07db0bd9325ddd38a0997c6d395d5ba6cac4df,b88a62af2a90360538840b46d759e122d306bb051b9d8740ab02c266459a96dc,0.8345023207839092,2.836650228601194e-23,7,5,False
1126,5a5acda11072c0d5b9abc18dd476c56bac52e0ef712bcaf0b14263456f5463fc,091dd46487eb1852205ccb85e692aee074fcb9b6cdcb393ef48b419c15474b84,0.8374173259179041,5.080705121130996e-125,0,10,False
998,48b8e55428ffcd743a5ed414af8fc20035b84f9180cce21e6fd9a4f8c86ff6bd,091dd46487eb1852205ccb85e692aee074fcb9b6cdcb393ef48b419c15474b84,0.8374308047362107,8.654440375751729e-127,3,10,False
895,175d885203a019baa12ff49533e3f8e38ed553d2f1f04d4d73bbab70fc822776,c677237cedd54f37e261f59f3c6a55608f227b6134882145de684c90dd880b1d,0.8391863634666368,5.945430776111696e-77,9,17,False
639,eb5b6b5313be4c22e7ecc2c1a87f55d40b803c2a6548a7030089b37b04b1df6c,c677237cedd54f37e261f59f3c6a55608f227b6134882145de684c90dd880b1d,0.840115255510434,2.501228058249153e-81,4,17,False
1994,5f8544bbff1ca93fa34833619f07db0bd9325ddd38a0997c6d395d5ba6cac4df,fef3b4e0bc9e8a76779b5e341d6e11ba916c24e149fee3e049e92907a88e7ad9,0.8460227272727273,4.009352379404045e-24,7,0,False
1927,5f8544bbff1ca93fa34833619f07db0bd9325ddd38a0997c6d395d5ba6cac4df,4266703c597aba236d63a369c11638b36c134cced513ffd2c60930a6e9e66bef,0.8474835886214442,2.6583210480353033e-24,7,0,False
1279,48df027908f4ae0c29f2674858618703e8df42fca4b298c62699b737bcb319bc,c677237cedd54f37e261f59f3c6a55608f227b6134882145de684c90dd880b1d,0.8505753489996337,1.8081343460652734e-86,1,17,False
1988,5f8544bbff1ca93fa34833619f07db0bd9325ddd38a0997c6d395d5ba6cac4df,01c18f7319e372ba2c7d0d7fd13768f9fcf96fbd3d618fd26dba91e4f2bdbdb4,0.8520925110132158,1.123408432028112e-24,7,0,False
511,cac7b79b7eca7236f513ac494ee2190c32aa9e69c323a27d7c9474cf730a356a,c677237cedd54f37e261f59f3c6a55608f227b6134882145de684c90dd880b1d,0.8618059729332035,1.7160328043167275e-88,12,17,False
1922,5f8544bbff1ca93fa34833619f07db0bd9325ddd38a0997c6d395d5ba6cac4df,5389646ea08918451bdc1763a116fe00b1f1f19e32ea1840595e4f31f0bc57ad,0.867706013363029,2.715658578966271e-26,7,1,False
2260,d8e3fd1884cbe7bb313417fe8df6a6ab414daa28032c919d13ac34c079ec684a,biobio,0.8715061643245108,2.9052672516746105e-123,8,-1,False
1458,f693b06b5f6ea9867c3f271f46ad951585cc4b61e78b0608a7e842ee176335be,FinancialXpress,0.8715971423219971,5.25602122257447e-91,17,-1,False
2226,d8e3fd1884cbe7bb313417fe8df6a6ab414daa28032c919d13ac34c079ec684a,FinancialXpress,0.8715971423219971,5.829482910001946e-120,8,-1,False
2206,d8e3fd1884cbe7bb313417fe8df6a6ab414daa28032c919d13ac34c079ec684a,anadoluagency,0.8716010182574658,7.601862715715068e-120,8,-1,False
2176,d8e3fd1884cbe7bb313417fe8df6a6ab414daa28032c919d13ac34c079ec684a,guardian,0.8716023501503324,7.384741945182032e-120,8,-1,False
2195,d8e3fd1884cbe7bb313417fe8df6a6ab414daa28032c919d13ac34c079ec684a,lajornadaonline,0.8716418389108926,5.825524363707608e-122,8,-1,False
2270,d8e3fd1884cbe7bb313417fe8df6a6ab414daa28032c919d13ac34c079ec684a,RoyaTV,0.8716423989410447,1.090512317814882e-118,8,-1,False
2258,d8e3fd1884cbe7bb313417fe8df6a6ab414daa28032c919d13ac34c079ec684a,PTTVOnlineNews,0.8716652136006975,1.2678427029829066e-121,8,-1,False
